ZONE I = 21,J = 21,F=POINT
0.9	0.1	2.77556e-17	0.72	-0.08	-9.99201e-17	0.36	-1.11022e-17
0.9	0.1	2.77556e-17	0.72	-0.08	-9.99201e-17	0.36	-1.11022e-17
0.9	0.1	2.77556e-17	0.72	-0.08	-9.99201e-17	0.36	-1.11022e-17
0.9	0.1	2.77556e-17	0.72	-0.08	-9.99201e-17	0.36	-1.11022e-17
0.9	0.1	2.77556e-17	0.72	-0.08	-9.99201e-17	0.36	-1.11022e-17
0.9	0.1	2.77556e-17	0.72	-0.08	-9.99201e-17	0.36	-1.11022e-17
0.9	0.1	2.77556e-17	0.72	-0.08	-9.99201e-17	0.36	-1.11022e-17
0.9	0.1	2.77556e-17	0.72	-0.08	-9.99201e-17	0.36	-1.11022e-17
0.9	0.1	2.77556e-17	0.72	-0.08	-9.99201e-17	0.36	-1.11022e-17
0.9	0.1	2.77556e-17	0.72	-0.08	-9.99201e-17	0.36	-1.11022e-17
0.9	0.1	2.77556e-17	0.72	-0.08	-9.99201e-17	0.36	-1.11022e-17
0.9	0.1	2.77556e-17	0.72	-0.08	-9.99201e-17	0.36	-1.11022e-17
0.9	0.1	2.77556e-17	0.72	-0.08	-9.99201e-17	0.36	-1.11022e-17
0.9	0.1	2.77556e-17	0.72	-0.08	-9.99201e-17	0.36	-1.11022e-17
0.9	0.1	2.77556e-17	0.72	-0.08	-9.99201e-17	0.36	-1.11022e-17
0.9	0.1	2.77556e-17	0.72	-0.08	-9.99201e-17	0.36	-1.11022e-17
0.95	0	-0.045	0.855	-0	0.19	0	0
0.95	0.05	6.93889e-17	0.855	-0.045	-2.63678e-16	0.19	-1.38778e-17
0.95	0.05	6.93889e-17	0.855	-0.045	-2.63678e-16	0.19	-1.38778e-17
0.95	0.05	6.93889e-17	0.855	-0.045	-2.63678e-16	0.19	-1.38778e-17
0.95	0.05	6.93889e-17	0.855	-0.045	-2.63678e-16	0.19	-1.38778e-17
0.95	0.05	6.93889e-17	0.855	-0.045	-2.63678e-16	0.19	-1.38778e-17
0.95	0.05	6.93889e-17	0.855	-0.045	-2.63678e-16	0.19	-1.38778e-17
0.95	0.05	6.93889e-17	0.855	-0.045	-2.63678e-16	0.19	-1.38778e-17
0.95	0.05	6.93889e-17	0.855	-0.045	-2.63678e-16	0.19	-1.38778e-17
0.95	0.05	6.93889e-17	0.855	-0.045	-2.63678e-16	0.19	-1.38778e-17
0.95	0.05	6.93889e-17	0.855	-0.045	-2.63678e-16	0.19	-1.38778e-17
0.95	0.05	6.93889e-17	0.855	-0.045	-2.63678e-16	0.19	-1.38778e-17
0.95	0.05	6.93889e-17	0.855	-0.045	-2.63678e-16	0.19	-1.38778e-17
0.95	0.05	6.93889e-17	0.855	-0.045	-2.63678e-16	0.19	-1.38778e-17
0.95	0.05	6.93889e-17	0.855	-0.045	-2.63678e-16	0.19	-1.38778e-17
0.95	0.05	6.93889e-17	0.855	-0.045	-2.63678e-16	0.19	-1.38778e-17
0.95	0.05	6.93889e-17	0.855	-0.045	-2.63678e-16	0.19	-1.38778e-17
0.95	0.05	6.93889e-17	0.855	-0.045	-2.63678e-16	0.19	-1.38778e-17
0.95	0.05	6.93889e-17	0.855	-0.045	-2.63678e-16	0.19	-1.38778e-17
0.95	0.05	6.93889e-17	0.855	-0.045	-2.63678e-16	0.19	-1.38778e-17
0.95	0.05	6.93889e-17	0.855	-0.045	-2.63678e-16	0.19	-1.38778e-17
1	0	-0	1	-0	0	0	0
1	0	-0	1	-0	0	0	0
1	0	-0	1	-0	0	0	0
1	0	-0	1	-0	0	0	0
1	0	-0	1	-0	0	0	0
1	0	-0	1	-0	0	0	0
1	0	-0	1	-0	0	0	0
1	0	-0	1	-0	0	0	0
1	0	-0	1	-0	0	0	0
1	0	-0	1	-0	0	0	0
1	0	-0	1	-0	0	0	0
1	0	-0	1	-0	0	0	0
1	0	-0	1	-0	0	0	0
1	0	-0	1	-0	0	0	0
1	0	-0	1	-0	0	0	0
1	0	-0	1	-0	0	0	0
1	0	-0	1	-0	0	0	0
1	0	-0	1	-0	0	0	0
1	0	-0	1	-0	0	0	0
1	0	-0	1	-0	0	0	0
1	0	-0	1	-0	0	0	0
