ZONE I = 21,J = 21,F=POINT
-0.6	-0.3	-0.052	-0.169	-0.133	-0.196	0.416	0.182	0.224	0.728	0
-0.6	-0.2	-0.096	-0.168	-0.144	-0.192	0.384	0.192	0.256	0.768	0
-0.6	-0.1	-0.132	-0.165	-0.153	-0.18	0.352	0.198	0.288	0.792	0
-0.6	0	-0.16	-0.16	-0.16	-0.16	0.32	0.2	0.32	0.8	0
-0.6	0.1	-0.18	-0.153	-0.165	-0.132	0.288	0.198	0.352	0.792	0
-0.6	0.2	-0.192	-0.144	-0.168	-0.096	0.256	0.192	0.384	0.768	0
-0.6	0.3	-0.196	-0.133	-0.169	-0.052	0.224	0.182	0.416	0.728	0
-0.6	0.4	-0.192	-0.12	-0.168	-6.21725e-17	0.192	0.168	0.448	0.672	0
-0.6	0.5	-0.18	-0.105	-0.165	0.06	0.16	0.15	0.48	0.6	0
-0.6	0.6	-0.16	-0.088	-0.16	0.128	0.128	0.128	0.512	0.512	0
-0.6	0.7	-0.132	-0.069	-0.153	0.204	0.096	0.102	0.544	0.408	0
-0.6	0.8	-0.096	-0.048	-0.144	0.288	0.064	0.072	0.576	0.288	0
-0.6	0.9	-0.052	-0.025	-0.133	0.38	0.032	0.038	0.608	0.152	0
-0.6	1	-0	-0	-0.12	0.48	0	0	0.64	0	0
-0.5	-1	0.375	-0.125	-0	-0	0.75	0	0	0	0
-0.5	-0.9	0.285	-0.1425	-0.03	-0.0525	0.7125	0.0475	0.0375	0.1425	0
-0.5	-0.8	0.2025	-0.1575	-0.0575	-0.0975	0.675	0.09	0.075	0.27	0
-0.5	-0.7	0.1275	-0.17	-0.0825	-0.135	0.6375	0.1275	0.1125	0.3825	0
-0.5	-0.6	0.06	-0.18	-0.105	-0.165	0.6	0.16	0.15	0.48	0
-0.5	-0.5	0	-0.1875	-0.125	-0.1875	0.5625	0.1875	0.1875	0.5625	0
-0.5	-0.4	-0.0525	-0.1925	-0.1425	-0.2025	0.525	0.21	0.225	0.63	0
-0.5	-0.3	-0.0975	-0.195	-0.1575	-0.21	0.4875	0.2275	0.2625	0.6825	0
-0.5	-0.2	-0.135	-0.195	-0.17	-0.21	0.45	0.24	0.3	0.72	0
